#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
246014	IPR003439	ABC transporter-like	BlastProDom	PD000006	Q6C111_EEEEE_Q6C111;	2	205,851,	247,893,	5e-13,2e-13
246014	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC_tran	2	85,739,	278,921,	2e-64,2.2e-50
246014	IPR001140	ABC transporter, transmembrane region	HMMPfam	PF00664	ABC_membrane	1	386,	667,	9.4e-50
246014	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	2	84,738,	285,925,	3.8e-16,2.2e-12
246014	IPR003439	ABC transporter-like	ProfileScan	PS50893	ABC_TRANSPORTER_2	2	57,711,	302,926,	25.584,19.735
246014	IPR011527	ABC transporter, transmembrane region, type 1	ProfileScan	PS50929	ABC_TM1F	1	387,	676,	42.915
246014	IPR003439	ABC transporter-like	ScanRegExp	PS00211	ABC_TRANSPORTER_1	2	205,851,	219,865,	8e-5,8e-5
246014	IPR011527	ABC transporter, transmembrane region, type 1	superfamily	SSF90123	Multidrug resistance ABC transporter MsbA, N-terminal domain	1	166,	727,	1e-60
246068	IPR007123	Gelsolin region	HMMPfam	PF00626	Gelsolin	1	474,	549,	2.7e-11
246068	IPR006896	Sec23/Sec24 trunk region	HMMPfam	PF04811	Sec23_trunk	1	5,	249,	8.3e-102
246068	IPR006900	Sec23/Sec24 helical region	HMMPfam	PF04815	Sec23_helical	1	346,	451,	6e-30
246068	IPR012990	Sec23/Sec24 beta-sandwich	HMMPfam	PF08033	Sec23_BS	1	251,	334,	1.1e-38
246068	IPR006900	Sec23/Sec24 helical region	superfamily	SSF81811	Helical domain of Sec23/24	1	345,	452,	1.5e-31
246248	IPR002735	Translation initiation factor IF2/IF5	BlastProDom	PD004078	IF2B_YEAST_P09064;	1	160,	295,	9e-51
246248	IPR002735	Translation initiation factor IF2/IF5	HMMPfam	PF01873	eIF-5_eIF-2B	1	166,	294,	1.6e-67
246248	IPR002735	Translation initiation factor IF2/IF5	HMMSmart	SM00653	no description	1	183,	292,	1e-62
246248	IPR016189	Translation initiation factor IF2/IF5, N-terminal	superfamily	SSF100966	Translation initiation factor 2 beta, aIF2beta, N-terminal domain	1	157,	265,	2.3e-38
246248	IPR016190	Translation initiation factor IF2/IF5, zinc-binding	superfamily	SSF75689	Zinc-binding domain of translation initiation factor 2 beta	1	262,	298,	6.4e-11
246321	IPR006062	Histidine biosynthesis	HMMPfam	PF00977	His_biosynth	1	3,	242,	1.6e-14
246321	IPR011858	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase, eukaryotic	HMMTigr	TIGR02129	hisA_euk: phosphoribosylformimino-5-aminoimi	1	2,	252,	3.5e-170
246321	IPR011060	Ribulose-phosphate binding barrel	superfamily	SSF51366	Ribulose-phoshate binding barrel	1	2,	249,	4.2e-38
247043	IPR001128	Cytochrome P450	FPrintScan	PR00385	P450	4	336,395,477,486,	353,406,486,497,	3.8e-13,3.8e-13,3.8e-13,3.8e-13
247043	IPR002401	Cytochrome P450, E-class, group I	FPrintScan	PR00463	EP450I	5	325,345,394,476,486,	342,371,412,486,509,	3.2e-16,3.2e-16,3.2e-16,3.2e-16,3.2e-16
247043	IPR002974	Cytochrome P450, E-class, CYP52	FPrintScan	PR01239	EP450IICYP52	4	122,160,280,420,	144,178,300,436,	6.2e-34,6.2e-34,6.2e-34,6.2e-34
247043	IPR001128	Cytochrome P450	HMMPfam	PF00067	p450	1	326,	530,	5e-34
247043	IPR001128	Cytochrome P450	ScanRegExp	PS00086	CYTOCHROME_P450	1	479,	488,	NA
247043	IPR001128	Cytochrome P450	superfamily	SSF48264	Cytochrome P450	1	80,	542,	2e-83
247086	IPR002048	Calcium-binding EF-hand	ScanRegExp	PS00018	EF_HAND_1	1	187,	199,	NA
247165	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	52,	405,	1.5e-21
247165	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	53,	454,	36.134
247165	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	28,	473,	4.5e-68
247468	IPR000011	Ubiquitin-activating enzyme, E1	FPrintScan	PR01849	UBIQUITINACT	2	36,152,	60,179,	3.1e-05,3.1e-05
247468	IPR000594	UBA/THIF-type NAD/FAD binding fold	HMMPfam	PF00899	ThiF	1	31,	165,	1.3e-10
247468	IPR009036	Molybdenum cofactor biosynthesis	superfamily	SSF69572	Activating enzymes of the ubiquitin-like proteins	1	8,	346,	4.4e-68
248385	IPR006073	GTP1/OBG	FPrintScan	PR00326	GTP1OBG	4	85,106,133,150,	105,124,148,168,	1.1e-30,1.1e-30,1.1e-30,1.1e-30
248385	IPR002917	GTP-binding protein, HSR1-related	HMMPfam	PF01926	MMR_HSR1	1	83,	194,	9.6e-33
248385	IPR004095	TGS	HMMPfam	PF02824	TGS	1	312,	385,	2.3e-30
248385	IPR005225	Small GTP-binding protein	HMMTigr	TIGR00231	small_GTP: small GTP-binding protein domain	1	80,	235,	3e-20
248385	IPR006074	GTP1/OBG, conserved site	ScanRegExp	PS00905	GTP1_OBG	1	135,	148,	8e-5
248436	IPR000357	HEAT	HMMPfam	PF02985	HEAT	1	993,	1028,	0.015
248436	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	332,	1378,	3.3e-09
248840	IPR001357	BRCT	HMMPfam	PF00533	BRCT	4	2,98,301,400,	79,173,376,492,	2.1e-06,3.4e-15,7.5e-06,8.2e-09
248840	IPR001357	BRCT	HMMSmart	SM00292	no description	4	4,100,303,402,	82,176,379,494,	1.2e-08,2.2e-12,0.00044,0.00013
248840	IPR001357	BRCT	ProfileScan	PS50172	BRCT	4	2,98,301,400,	83,186,373,490,	9.640,17.151,11.225,10.252
248840	IPR001357	BRCT	superfamily	SSF52113	BRCT domain	4	2,96,299,398,	75,187,381,500,	3.9e-10,1e-19,1e-07,1.1e-11
248917	IPR001853	DSBA oxidoreductase	HMMPfam	PF01323	DSBA	1	7,	218,	1.6e-12
248917	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	2,	218,	6.5e-24
249890	IPR008913	Zinc finger, CHY-type	HMMPfam	PF05495	zf-CHY	1	607,	669,	1.4e-17
249890	IPR006575	RWD	ProfileScan	PS50908	RWD	1	23,	126,	11.828
249890	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	44,	134,	6.8e-06
250530	IPR001948	Peptidase M18, aminopeptidase I	FPrintScan	PR00932	AMINO1PTASE	5	84,117,152,301,444,	100,137,169,319,459,	6.7e-43,6.7e-43,6.7e-43,6.7e-43,6.7e-43
250530	IPR001948	Peptidase M18, aminopeptidase I	HMMPfam	PF02127	Peptidase_M18	1	18,	477,	1.2e-219
251089	IPR001296	Glycosyl transferase, group 1	HMMPfam	PF00534	Glycos_transf_1	1	183,	311,	2.7e-26
251089	IPR013234	PIGA, GPI anchor biosynthesis	HMMPfam	PF08288	PIGA	1	42,	131,	1.2e-66
251606	IPR007133	RNA polymerase II-associated, Paf1	HMMPfam	PF03985	Paf1	1	7,	257,	6.3e-28
251822	IPR002048	Calcium-binding EF-hand	ScanRegExp	PS00018	EF_HAND_1	1	239,	251,	NA
251822	IPR003006	Immunoglobulin/major histocompatibility complex, conserved site	ScanRegExp	PS00290	IG_MHC	1	658,	664,	NA
252020	IPR000608	Ubiquitin-conjugating enzyme, E2	BlastProDom	PD000461	UBCA_YEAST_P52492;	1	31,	171,	2e-52
252020	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMPfam	PF00179	UQ_con	1	32,	170,	9.4e-73
252020	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMSmart	SM00212	no description	1	31,	175,	1.6e-65
252020	IPR000608	Ubiquitin-conjugating enzyme, E2	ProfileScan	PS50127	UBIQUITIN_CONJUGAT_2	1	31,	164,	38.870
252020	IPR000608	Ubiquitin-conjugating enzyme, E2	ScanRegExp	PS00183	UBIQUITIN_CONJUGAT_1	1	102,	117,	8e-5
252020	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	29,	176,	6e-55
252047	IPR000679	Zinc finger, GATA-type	HMMPfam	PF00320	GATA	1	412,	447,	1.6e-15
252047	IPR013655	PAS fold-3	HMMPfam	PF08447	PAS_3	1	162,	247,	6.9e-11
252047	IPR000014	PAS	HMMSmart	SM00091	no description	1	140,	206,	1.1e-09
252047	IPR000679	Zinc finger, GATA-type	HMMSmart	SM00401	no description	1	406,	458,	1.5e-13
252047	IPR000014	PAS	ProfileScan	PS50112	PAS	1	138,	208,	15.125
252047	IPR000679	Zinc finger, GATA-type	ProfileScan	PS50114	GATA_ZN_FINGER_2	1	412,	439,	11.675
252047	IPR000679	Zinc finger, GATA-type	ScanRegExp	PS00344	GATA_ZN_FINGER_1	1	412,	437,	NA
252635	IPR013918	Nucleotide exchange factor Fes1	HMMPfam	PF08609	Fes1	1	1,	88,	1.6e-36
252635	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	3,	292,	1.6e-19
252963	IPR001199	Cytochrome b5	BlastProDom	PD000612	CY5L_NEUCR_Q8X0J4;	1	9,	82,	2e-20
252963	IPR001199	Cytochrome b5	FPrintScan	PR00363	CYTOCHROMEB5	3	32,42,70,	42,56,82,	8.1e-05,8.1e-05,8.1e-05
252963	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	9,	83,	2.2e-17
252963	IPR006090	Acyl-CoA oxidase/dehydrogenase, type 1	HMMPfam	PF00441	Acyl-CoA_dh_1	1	373,	531,	1.2e-47
252963	IPR006091	Acyl-CoA dehydrogenase/oxidase, central region	HMMPfam	PF02770	Acyl-CoA_dh_M	1	266,	319,	6.7e-25
252963	IPR001199	Cytochrome b5	ProfileScan	PS50255	CYTOCHROME_B5_2	1	7,	83,	22.314
252963	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	superfamily	SSF47203	Acyl-CoA dehydrogenase C-terminal domain-like	1	373,	535,	6.1e-34
252963	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	6,	82,	3.8e-28
252963	IPR009100	Acyl-CoA dehydrogenase/oxidase, middle and N-terminal	superfamily	SSF56645	Acyl-CoA dehydrogenase NM domain-like	1	127,	372,	1.5e-63
253278	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type	HMMPfam	PF00639	Rotamase	1	35,	122,	9.4e-14
253278	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type	ProfileScan	PS50198	PPIC_PPIASE_2	1	28,	122,	18.859
253560	IPR007527	Zinc finger, SWIM-type	ProfileScan	PS50966	ZF_SWIM	1	338,	371,	9.050
253586	IPR002641	Patatin	HMMPfam	PF01734	Patatin	1	209,	406,	6.8e-33
253586	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	superfamily	SSF52151	FabD/lysophospholipase-like	1	202,	519,	3e-22
253691	IPR004108	Iron hydrogenase, large subunit, C-terminal	HMMPfam	PF02906	Fe_hyd_lg_C	1	112,	463,	2.2e-35
253691	IPR009016	Iron hydrogenase	superfamily	SSF53920	Fe-only hydrogenase	1	74,	521,	1.2e-99
253809	IPR005847	Dihydroorotase region	BlastProDom	PD000518	Q9P903_SACKL_Q9P903;	1	412,	483,	3e-15
253809	IPR006680	Amidohydrolase 1	HMMPfam	PF01979	Amidohydro_1	1	54,	420,	3e-05
253809	IPR011778	D-hydantoinase	HMMTigr	TIGR02033	D-hydantoinase: dihydropyrimidinase	1	7,	483,	2.8e-163
253809	IPR011059	Metal-dependent hydrolase, composite	superfamily	SSF51338	Composite domain of metallo-dependent hydrolases	1	4,	462,	3.7e-29
253934	IPR005834	Haloacid dehalogenase-like hydrolase	HMMPfam	PF00702	Hydrolase	1	4,	231,	0.0033
253971	IPR002933	Peptidase M20	HMMPfam	PF01546	Peptidase_M20	1	116,	389,	6.6e-21
253971	IPR011650	Peptidase M20, dimerisation	HMMPfam	PF07687	M20_dimer	1	211,	315,	1.6e-21
253971	IPR001261	ArgE/DapE/ACY1/CPG2/YscS, conserved site	ScanRegExp	PS00758	ARGE_DAPE_CPG2_1	1	115,	124,	NA
253971	IPR001261	ArgE/DapE/ACY1/CPG2/YscS, conserved site	ScanRegExp	PS00759	ARGE_DAPE_CPG2_2	1	142,	181,	NA
253971	IPR011650	Peptidase M20, dimerisation	superfamily	SSF55031	Bacterial exopeptidase dimerisation domain	1	215,	322,	3.4e-19
254334	IPR001356	Homeobox	BlastProDom	PD000010	LHX1_HUMAN_P48742;	1	63,	111,	3e-05
254334	IPR001356	Homeobox	FPrintScan	PR00024	HOMEOBOX	2	89,99,	99,108,	91,91
254334	IPR001356	Homeobox	HMMPfam	PF00046	Homeobox	1	59,	109,	4.8e-07
254334	IPR001356	Homeobox	HMMSmart	SM00389	no description	1	49,	114,	8e-09
254334	IPR001356	Homeobox	ProfileScan	PS50071	HOMEOBOX_2	1	63,	110,	14.576
254334	IPR009057	Homeodomain-like	superfamily	SSF46689	Homeodomain-like	1	40,	108,	1.9e-12
254590	IPR013906	Translation initiation factor eIF3 subunit	HMMPfam	PF08597	eIF3_subunit	1	1,	253,	3.7e-54
254773	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	93,	175,	7.4e-07
254773	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	33,	192,	10.890
254773	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	23,	203,	7.2e-42
254902	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal	FPrintScan	PR00756	ALADIPTASE	5	160,208,285,321,340,	175,223,295,336,352,	9.9e-32,9.9e-32,9.9e-32,9.9e-32,9.9e-32
254902	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal	HMMPfam	PF01433	Peptidase_M1	1	29,	413,	1.8e-186
254902	IPR006025	Peptidase M, neutral zinc metallopeptidases, zinc-binding site	ScanRegExp	PS00142	ZINC_PROTEASE	1	321,	330,	NA
255172	IPR007207	Not CCR4-Not complex component, N-terminal	HMMPfam	PF04065	Not3	1	3,	246,	2.9e-124
255172	IPR007282	NOT2/NOT3/NOT5	HMMPfam	PF04153	NOT2_3_5	1	471,	627,	1.1e-49
255172	IPR012270	CCR4-NOT complex, subunits 3 and 5	HMMPIR	PIRSF005290	CCR4-NOT complex, subunits 3 and 5	1	1,	631,	2.2e-209
255474	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	254,299,383,	268,313,397,	1.9e-06,1.9e-06,1.9e-06
255474	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	5	88,198,228,274,352,	125,224,267,312,396,	0.0078,0.039,1e-09,7.3e-05,0.0013
255474	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	5	77,189,227,273,351,	125,224,267,312,396,	0.58,0.67,8.3e-09,0.0025,0.37
255474	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	2	234,280,	276,314,	13.951,12.614
255474	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	192,	321,	25.496
255474	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	44,	461,	2.4e-47
255545	IPR008250	E1-E2 ATPase-associated region	HMMPfam	PF00122	E1-E2_ATPase	1	20,	71,	6.5e-11
255545	IPR005834	Haloacid dehalogenase-like hydrolase	HMMPfam	PF00702	Hydrolase	1	79,	102,	0.00011
255545	IPR001757	ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter	ScanRegExp	PS00154	ATPASE_E1_E2	1	85,	91,	NA
255632	IPR001830	Glycosyl transferase, family 20	HMMPfam	PF00982	Glyco_transf_20	1	7,	471,	2.3e-301
255632	IPR012766	Alpha,alpha-trehalose-phosphate synthase	HMMTigr	TIGR02400	trehalose_OtsA: alpha,alpha-trehalose-	1	8,	471,	2.9e-293
255730	IPR002558	I/LWEQ	BlastProDom	PD011820	Q7SDY1_NEUCR_Q7SDY1;	1	830,	1068,	2e-74
255730	IPR002558	I/LWEQ	HMMPfam	PF01608	I_LWEQ	1	872,	1071,	1.8e-96
255730	IPR011417	ANTH	HMMPfam	PF07651	ANTH	1	16,	283,	2.6e-106
255730	IPR013809	Epsin-like, N-terminal	HMMSmart	SM00273	no description	1	17,	140,	2.1e-41
255730	IPR002558	I/LWEQ	HMMSmart	SM00307	no description	1	867,	1071,	9.8e-110
255730	IPR013809	Epsin-like, N-terminal	ProfileScan	PS50942	ENTH	1	11,	140,	25.236
255730	IPR002558	I/LWEQ	ProfileScan	PS50945	I_LWEQ	1	823,	1071,	62.947
255730	IPR008942	ENTH/VHS	superfamily	SSF48464	ENTH/VHS domain	1	17,	133,	1.9e-27
256112	IPR009057	Homeodomain-like	superfamily	SSF46689	Homeodomain-like	1	12,	78,	0.00012
256229	IPR013221	Mur ligase, central	HMMPfam	PF08245	Mur_ligase_M	1	27,	257,	0.002
256229	IPR001645	Folylpolyglutamate synthetase	HMMTigr	TIGR01499	folC: FolC bifunctional protein	1	7,	431,	4.5e-88
256229	IPR001645	Folylpolyglutamate synthetase	ScanRegExp	PS01011	FOLYLPOLYGLU_SYNT_1	1	27,	50,	8e-5
256229	IPR004101	Mur ligase, C-terminal	superfamily	SSF53244	MurD-like peptide ligases, peptide-binding domain	1	281,	433,	3e-20
256229	IPR013221	Mur ligase, central	superfamily	SSF53623	MurD-like peptide ligases, catalytic domain	1	3,	280,	2.1e-74
256541	IPR011051	Cupin, RmlC-type	superfamily	SSF51182	RmlC-like cupins	1	469,	563,	0.0002
257252	IPR012955	CASP, C-terminal	HMMPfam	PF08172	CASP_C	1	498,	757,	1.5e-50
257937	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	BlastProDom	PD000252	Q7RVY0_NEUCR_Q7RVY0;	1	71,	102,	7e-07
257937	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	FPrintScan	PR00114	STPHPHTASE	7	45,74,107,144,173,229,251,	72,101,131,170,200,249,267,	1.5e-77,1.5e-77,1.5e-77,1.5e-77,1.5e-77,1.5e-77,1.5e-77
257937	IPR004843	Metallophosphoesterase	HMMPfam	PF00149	Metallophos	1	44,	241,	7.6e-37
257937	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	HMMSmart	SM00156	no description	1	17,	289,	2.3e-135
257937	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	ScanRegExp	PS00125	SER_THR_PHOSPHATASE	1	108,	113,	NA
257948	IPR013069	BTB/POZ	HMMPfam	PF00651	BTB	1	342,	477,	0.0003
257948	IPR006652	Kelch repeat type 1	HMMPfam	PF01344	Kelch_1	2	104,150,	143,186,	8.7e-05,0.00072
257948	IPR011498	Kelch repeat type 2	HMMPfam	PF07646	Kelch_2	1	50,	97,	0.00014
257948	IPR000210	BTB/POZ-like	HMMSmart	SM00225	no description	1	380,	477,	0.0096
257948	IPR000210	BTB/POZ-like	ProfileScan	PS50097	BTB	1	378,	445,	9.558
257948	IPR011043	Galactose oxidase/kelch, beta-propeller	superfamily	SSF50965	Galactose oxidase, central domain	1	5,	187,	1.3e-26
257948	IPR011333	BTB/POZ fold	superfamily	SSF54695	POZ domain	1	324,	477,	6.1e-12
258061	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	2	252,340,	308,411,	1.8e-12,2.5e-10
258061	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	2	251,339,	330,412,	7.6e-12,2.9e-11
258061	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	2	250,338,	334,416,	12.373,13.191
258339	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	60,	472,	4.5e-42
258339	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	56,	516,	29.838
258339	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	19,	528,	1.6e-65
258350	IPR003781	CoA-binding	HMMPfam	PF02629	CoA_binding	1	8,	108,	0.01
258350	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	6,	133,	9.3e-20
258919	IPR002638	Quinolinate phosphoribosyl transferase	BlastProDom	PD003988	Q6C6R1_EEEEE_Q6C6R1;	1	128,	268,	2e-51
258919	IPR002638	Quinolinate phosphoribosyl transferase	HMMPfam	PF01729	QRPTase_C	1	120,	293,	6.3e-78
258919	IPR002638	Quinolinate phosphoribosyl transferase	HMMPfam	PF02749	QRPTase_N	1	29,	118,	6.1e-23
258919	IPR004393	Nicotinate-nucleotide pyrophosphorylase	HMMTigr	TIGR00078	nadC: nicotinate-nucleotide diphosphorylase	1	20,	294,	2e-122
258919	IPR002638	Quinolinate phosphoribosyl transferase	superfamily	SSF51690	Quinolinic acid phosphoribosyltransferase (Nicotinate-nucleotide pyrophosphorylase, NadC), C-terminal domain	1	120,	294,	7.7e-50
259322	IPR012936	Protein of unknown function DUF1692	HMMPfam	PF07970	DUF1692	1	129,	332,	1.7e-55
259634	IPR001680	WD40 repeat	BlastProDom	PD000018	Q6ZE54_SYNY3_Q6ZE54;	2	182,225,	216,258,	0.003,0.003
259634	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	29,74,244,	43,88,258,	0.00045,0.00045,0.00045
259634	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	5	6,49,177,219,261,	42,87,215,257,304,	0.0064,0.016,2.3e-06,3.7e-11,0.0048
259634	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	7	3,47,90,134,176,218,260,	42,87,129,173,215,257,304,	2.1,0.27,2.5,4.1,3.3e-07,2.1e-09,1.3
259634	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	2	183,225,	224,266,	12.046,15.555
259634	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	12,	309,	39.785
259634	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	29,	43,	NA
259634	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	3,	304,	1.7e-57
259921	IPR007261	Vacuolar protein sorting 36	HMMPfam	PF04132	Vps36	1	302,	589,	1.7e-30
259921	IPR001876	Zinc finger, RanBP2-type	HMMSmart	SM00547	no description	1	219,	243,	0.0055
260066	IPR003721	Pantoate-beta-alanine ligase	HMMPfam	PF02569	Pantoate_ligase	1	52,	350,	6.5e-109
260066	IPR003721	Pantoate-beta-alanine ligase	HMMTigr	TIGR00018	panC: pantoate--beta-alanine ligase	1	52,	351,	3.8e-114
261127	IPR000120	Amidase signature enzyme	HMMPfam	PF01425	Amidase	1	82,	541,	5.7e-69
261127	IPR015830	Amidase, fungi type	HMMPIR	PIRSF001221	Amidase, fungal type	1	8,	553,	2.6e-172
261127	IPR000120	Amidase signature enzyme	superfamily	SSF75304	Amidase signature (AS) enzymes	1	23,	552,	1.6e-101
261247	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	1,	122,	3.3e-39
261247	IPR004113	FAD-linked oxidase, C-terminal	HMMPfam	PF02913	FAD-oxidase_C	1	158,	399,	2.8e-70
261247	IPR016164	FAD-linked oxidase-like, C-terminal	superfamily	SSF55103	FAD-linked oxidases, C-terminal domain	1	172,	398,	5.6e-50
261247	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	1,	159,	2.7e-56
261515	IPR011545	DNA/RNA helicase, DEAD/DEAH box type, N-terminal	HMMPfam	PF00270	DEAD	1	109,	279,	1.7e-39
261515	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	347,	423,	2.3e-34
261515	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	104,	304,	4.9e-39
261515	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	342,	423,	2e-30
261515	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	116,	290,	22.663
261515	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	317,	462,	22.186
261849	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	75,	446,	9.4e-28
261849	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	71,	484,	16.609
261849	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	55,	486,	9.4e-63
262723	IPR001892	Ribosomal protein S13	BlastProDom	PD001363	Q755U6_ASHGO_Q755U6;	1	65,	111,	1e-08
262723	IPR001892	Ribosomal protein S13	HMMPfam	PF00416	Ribosomal_S13	1	5,	108,	1.9e-08
262723	IPR001892	Ribosomal protein S13	ProfileScan	PS50159	RIBOSOMAL_S13_2	1	3,	111,	23.549
262723	IPR001892	Ribosomal protein S13	ScanRegExp	PS00646	RIBOSOMAL_S13_1	1	87,	100,	NA
262723	IPR010979	Ribosomal protein S13-like, H2TH	superfamily	SSF46946	S13-like H2TH domain	1	1,	120,	4.6e-27
262737	IPR013216	Methyltransferase type 11	HMMPfam	PF08241	Methyltransf_11	1	52,	156,	4.1e-19
262840	IPR004895	Prenylated rab acceptor PRA1	HMMPfam	PF03208	PRA1	1	1,	150,	5.7e-39
262873	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	865,	959,	1.7e-16
262873	IPR007502	Helicase-associated region	HMMPfam	PF04408	HA2	1	1022,	1113,	5.4e-18
262873	IPR006575	RWD	HMMPfam	PF05773	RWD	1	377,	490,	1.1e-18
262873	IPR011709	Region of unknown function DUF1605	HMMPfam	PF07717	DUF1605	1	1153,	1284,	2.7e-18
262873	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	573,	766,	4.8e-20
262873	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	857,	959,	1.6e-16
262873	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	ProfileScan	PS50030	UBA	1	257,	296,	10.089
262873	IPR006575	RWD	ProfileScan	PS50908	RWD	1	384,	493,	14.809
262873	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	585,	754,	19.676
262873	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	833,	1000,	15.010
262873	IPR002464	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site	ScanRegExp	PS00690	DEAH_ATP_HELICASE	1	696,	705,	NA
262873	IPR009060	UBA-like	superfamily	SSF46934	UBA-like	2	258,323,	301,367,	0.0027,0.0079
262873	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	379,	501,	2.4e-12
263193	IPR001353	20S proteasome, A and B subunits	HMMPfam	PF00227	Proteasome	1	31,	216,	2.4e-62
263193	IPR000426	Proteasome alpha-subunit, conserved site	ScanRegExp	PS00388	PROTEASOME_A	1	8,	30,	8e-5
263324	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	1,	103,	0.0094
263337	IPR003819	Taurine catabolism dioxygenase TauD/TfdA	HMMPfam	PF02668	TauD	1	18,	375,	5.7e-08
